lead_id,user_id,first_name,last_name,company,email,industry,company_size,source,stage,created_date,converted_date,loss_reason
led_01047,,Amanda,Perry,"Franco, Olson and Martin",danielle07@roberts.net,Fintech,11-50,paid_ad,demo_booked,2025-10-30,,budget_constraint
led_01048,,Theresa,Horton,"Herring, Hess and Hodges",daniel79@graves.com,HR Tech,1-10,referral,demo_booked,2026-02-09,,no_show
led_01049,,Maria,Villarreal,"Miller, Hamilton and Davis",richardwilson@conner-ward.com,Real Estate Tech,51-200,cold_email,demo_booked,2025-08-23,,budget_constraint
led_01050,,Larry,Hess,Fleming Group,dannybenson@johnson.net,E-commerce,201-500,cold_call,demo_booked,2025-12-29,,chose_competitor
led_01051,,Paula,Sullivan,Herman LLC,edavis@preston.org,Education Tech,51-200,linkedin,demo_booked,2025-03-19,,budget_constraint
led_01052,usr_0289,Karen,Lewis,"Mayer, Wood and Clements",brandi17@beck.net,E-commerce,500+,inbound,converted,2025-09-06,2025-09-10,
led_01053,,Adam,Murphy,Hebert-Potts,bmontgomery@butler.com,SaaS / Software,1-10,cold_call,qualified,2025-09-25,,chose_competitor
led_01054,,Makayla,Mcdonald,"Anderson, Boone and Morris",christopher14@castaneda.com,Education Tech,51-200,referral,qualified,2026-01-15,,chose_competitor
led_01055,,Justin,Lee,Knox Ltd,fosterlarry@kelly.com,Marketing / AdTech,1-10,referral,qualified,2025-06-27,,wrong_icp
led_01056,,Shannon,Harding,Long-Warren,rileyamber@carlson.org,Healthcare Tech,1-10,cold_email,new,2025-07-03,,wrong_icp
led_01057,,Deborah,Campbell,Meadows Ltd,debraholland@murphy.com,Logistics,11-50,referral,demo_booked,2025-09-15,,not_ready
led_01058,,Ryan,Williamson,"Christian, Nguyen and Taylor",sdavis@strong.com,Cybersecurity,11-50,linkedin,demo_booked,2025-05-01,,budget_constraint
led_01059,,Gary,Lopez,Andersen-Hall,jerome89@hale.com,Education Tech,500+,cold_email,qualified,2025-06-23,,budget_constraint
led_01060,usr_0419,Joe,Taylor,Garcia-Parrish,juliahoffman@dixon.com,Real Estate Tech,201-500,linkedin,converted,2026-03-11,2026-04-10,
led_01061,usr_0325,Kenneth,Coleman,Bond Cloud Ltd,codygarcia@martinez.com,Education Tech,1-10,referral,converted,2025-10-04,2025-10-29,
led_01062,,Eric,Jackson,Brooks-Smith,garrettkelsey@banks.biz,Fintech,11-50,linkedin,demo_booked,2026-04-01,,budget_constraint
led_01063,,Laura,Phillips,"Gaines, Blackwell and Wallace",qherrera@preston.com,Cybersecurity,11-50,cold_email,new,2025-06-07,,duplicate
led_01064,,Gregory,Stewart,Wall-Johnson,emarshall@fisher.biz,Education Tech,11-50,linkedin,qualified,2025-07-05,,no_response
led_01065,,Madison,Anderson,Williams-Bates,jonathandorsey@diaz.net,Healthcare Tech,51-200,linkedin,qualified,2025-08-19,,budget_constraint
led_01066,,Faith,Hill,"Grant, Alvarado and Fernandez",linda76@hogan-jensen.com,Education Tech,11-50,inbound,new,2026-01-19,,no_response
led_01067,usr_0204,Dominique,Huerta,"Peck, Pope and Hill",berryamy@cardenas-blevins.com,Education Tech,1-10,cold_email,converted,2025-08-11,2025-09-28,
led_01068,usr_0095,Melissa,Jones,"Reyes, Chase and Jenkins",julie66@sparks.com,Cybersecurity,51-200,linkedin,converted,2026-02-20,2026-04-03,
led_01069,usr_0176,Kiara,Burke,Richardson Cloud Inc,debra31@fitzgerald.net,Real Estate Tech,11-50,cold_call,converted,2025-12-14,2026-01-02,
led_01070,,Heather,Davis,Melendez Group,kenneth51@mills.net,Marketing / AdTech,1-10,inbound,demo_booked,2025-04-17,,no_show
led_01071,,Joseph,Washington,"Davies, Estrada and Jones",autumnhughes@hughes.com,Cybersecurity,1-10,cold_email,qualified,2026-02-17,,wrong_icp
led_01072,,John,Hill,"Murphy, Mcdaniel and Odonnell",jenkinskent@proctor.biz,Real Estate Tech,11-50,linkedin,qualified,2025-07-15,,wrong_icp
led_01073,,Richard,Webb,Williams Ltd,chelseahudson@moore.com,Marketing / AdTech,51-200,inbound,qualified,2025-10-07,,wrong_icp
led_01074,,William,Price,"Fitzgerald, Smith and Logan",bethany26@mcclure.biz,HR Tech,1-10,cold_email,qualified,2025-04-23,,no_response
led_01075,usr_0411,Randall,Rhodes,"Fitzgerald, Tran and Reynolds",xglass@holt.com,Logistics,51-200,paid_ad,converted,2026-01-04,2026-01-07,
led_01076,,James,Guerrero,Sampson-Braun,kadams@weaver.net,Logistics,11-50,cold_email,new,2025-04-29,,wrong_icp
led_01077,,Jennifer,Gonzales,"Freeman, Hunter and Chavez",vparrish@walker.info,Education Tech,201-500,inbound,qualified,2025-12-28,,wrong_icp
led_01078,,Kristin,Costa,"Stewart, Russell and Shepherd",mrogers@ward.com,Logistics,51-200,paid_ad,new,2026-03-17,,no_response
led_01079,,Julie,Pineda,Hill Ltd,hughesellen@hill-richardson.com,Marketing / AdTech,11-50,referral,demo_booked,2026-02-10,,chose_competitor
led_01080,,Barbara,Simmons,Smith-Smith,ojones@garrett.com,SaaS / Software,51-200,linkedin,qualified,2026-01-29,,wrong_icp
led_01081,,Deborah,Morris,"James, Lawrence and Stevens",ashleystuart@colon.com,Healthcare Tech,201-500,inbound,demo_booked,2025-08-06,,budget_constraint
led_01082,,Kenneth,Conrad,Stevens-Singleton,twilson@hale.com,Education Tech,51-200,linkedin,demo_booked,2025-12-18,,no_show
led_01083,,John,Potter,Lee Inc,blackwellmonica@yang-lindsey.com,Marketing / AdTech,1-10,cold_email,demo_booked,2025-06-28,,chose_competitor
led_01084,,Caleb,Burch,"Jones, Chapman and Mills",harveydenise@richards.biz,Fintech,51-200,cold_email,demo_booked,2025-07-15,,chose_competitor
led_01085,,Jackie,Hayden,Hart Group,rlewis@johnson.com,HR Tech,500+,inbound,demo_booked,2025-10-15,,chose_competitor
led_01086,,Misty,Porter,Mullins-Howard,bmartinez@maldonado.org,Fintech,11-50,cold_email,qualified,2025-10-19,,chose_competitor
led_01087,,Raymond,Hughes,Richardson and Sons,johnramirez@suarez.com,HR Tech,11-50,referral,qualified,2026-03-25,,chose_competitor
led_01088,,Patricia,Fleming,Jimenez-Chapman,hendersonlynn@smith.com,SaaS / Software,1-10,referral,qualified,2026-01-29,,no_response
led_01089,,Becky,Oconnor,"Barton, Durham and Tucker",frank78@garner.com,Cybersecurity,11-50,cold_email,new,2025-11-18,,no_response
led_01090,,Bethany,Cooke,Joseph-Woods,matthew81@thomas-spears.biz,HR Tech,11-50,cold_email,qualified,2025-11-20,,no_response
led_01091,usr_0058,Chad,Smith,Day and Sons,qwhite@murphy-gibson.com,SaaS / Software,51-200,cold_call,converted,2026-03-17,2026-04-15,
led_01092,usr_0098,Kristen,Aguirre,Sims-Clay,cbrennan@jones.com,Fintech,11-50,cold_email,converted,2025-08-30,2025-09-27,
led_01093,,John,Hobbs,Fuller-Fleming,weeksvincent@smith-pham.com,Cybersecurity,11-50,cold_email,demo_booked,2025-06-01,,chose_competitor
led_01094,,Joshua,Carpenter,Martin-Hahn,xhardy@ray.biz,HR Tech,11-50,linkedin,qualified,2025-05-12,,wrong_icp
led_01095,,Pamela,Serrano,Eaton Inc,idiaz@anderson.com,Cybersecurity,1-10,cold_email,qualified,2025-05-05,,budget_constraint
led_01096,,Katie,Dorsey,Barron and Sons,lisapatel@west.info,Marketing / AdTech,11-50,cold_call,demo_booked,2026-01-13,,not_ready
led_01097,,John,Cox,Moody Group,richardclark@brown.com,HR Tech,1-10,linkedin,demo_booked,2026-01-26,,chose_competitor
led_01098,,Rachel,Lane,West-Solomon,robinmcconnell@gordon.com,Marketing / AdTech,1-10,linkedin,qualified,2026-02-04,,chose_competitor
led_01099,,Amber,Mitchell,"Lewis, Russell and Quinn",boydcynthia@leach.com,Fintech,11-50,linkedin,new,2025-04-01,,wrong_icp
led_01100,,Jason,Anderson,Miller-Johnson,ihines@goodman.com,Marketing / AdTech,51-200,inbound,demo_booked,2025-09-08,,not_ready
led_01101,,Noah,Patterson,"Navarro, Bryant and Aguilar",pyoung@phillips.biz,Logistics,51-200,cold_email,demo_booked,2025-03-25,,chose_competitor
led_01102,,Steven,Taylor,Fox-Chaney,carolhudson@long.com,HR Tech,1-10,cold_call,demo_booked,2026-01-05,,chose_competitor
led_01103,,Jeffrey,Schneider,"Reilly, Taylor and Rojas",amber85@garrison-cohen.net,Healthcare Tech,11-50,linkedin,qualified,2025-05-29,,chose_competitor
led_01104,usr_0005,Dustin,Mccoy,Dudley Digital Inc,smiller@montgomery.com,HR Tech,1-10,inbound,converted,2025-06-11,2025-06-29,
led_01105,usr_0001,Lauren,Nguyen,Fowler Tech,figueroajohn@doyle.net,Logistics,1-10,cold_email,converted,2026-02-12,2026-03-25,
led_01106,usr_0181,Kimberly,Torres,"Jenkins, Ortiz and Andrews",teresaday@owens-holmes.com,Real Estate Tech,500+,cold_call,converted,2025-08-21,2025-09-12,
led_01107,,Kelly,Martinez,Nunez-Mccarthy,dhenry@payne.com,HR Tech,51-200,cold_email,qualified,2025-05-17,,wrong_icp
led_01108,usr_0150,Sarah,Webb,Davis AI,bromero@parker-bean.com,E-commerce,201-500,cold_email,converted,2025-12-01,2026-01-12,
led_01109,usr_0014,James,Castro,"Gill, Romero and Rodriguez",meagan89@hernandez.net,E-commerce,51-200,cold_call,converted,2025-10-17,2025-11-21,
led_01110,,Kimberly,Dixon,Ortega-White,uriley@anderson.com,Fintech,11-50,cold_email,demo_booked,2026-01-14,,budget_constraint
led_01111,,Ian,Mitchell,Byrd-Foster,amanda60@shaw-higgins.info,Marketing / AdTech,51-200,cold_email,new,2025-04-25,,wrong_icp
led_01112,usr_0003,Darin,Alvarez,Robinson-Lawrence,blakeerik@peterson-moore.com,Real Estate Tech,11-50,paid_ad,converted,2025-08-15,2025-08-27,
led_01113,,Meghan,Dixon,Kirby-Taylor,jessica22@davis-burns.com,Education Tech,1-10,cold_call,new,2025-09-08,,no_response
led_01114,,Edwin,Tucker,"Tran, Manning and Burns",mcleancassandra@thomas.biz,Healthcare Tech,500+,referral,demo_booked,2025-06-02,,no_show
led_01115,,Deanna,Johnson,Collins and Sons,victorcruz@duran.org,Logistics,11-50,linkedin,new,2025-05-29,,no_response
led_01116,,Eric,Atkinson,Olson-Wilson,james23@small.net,Cybersecurity,11-50,cold_email,qualified,2025-04-16,,budget_constraint
led_01117,,Teresa,Williams,"Smith, Craig and Reed",ryan07@hernandez-jacobs.com,Education Tech,201-500,cold_email,new,2026-03-12,,wrong_icp
led_01118,,Justin,Cantu,Landry-Howard,kendra63@young-harris.net,HR Tech,51-200,inbound,qualified,2025-10-07,,no_response
led_01119,,Scott,Mccarty,"Wallace, Hoover and Padilla",morrisonerin@wise-phelps.com,Cybersecurity,11-50,cold_email,qualified,2025-11-01,,budget_constraint
led_01120,usr_0074,William,Morales,Hill Inc,heidi27@salas.com,HR Tech,11-50,referral,converted,2025-07-15,2025-08-14,
led_01121,,Theresa,Ali,Yang Group,kristy79@harris-andrews.com,Fintech,51-200,cold_call,qualified,2025-10-13,,budget_constraint
led_01122,,Lisa,King,"James, Rodriguez and Cohen",brownrobin@johnson.com,Marketing / AdTech,11-50,linkedin,qualified,2025-06-26,,budget_constraint
led_01123,,Robert,Diaz,"Moreno, Mccarthy and Mcdonald",kdaniel@moore.com,Real Estate Tech,11-50,linkedin,qualified,2026-02-10,,no_response
led_01124,,Brett,Holt,Smith LLC,timothy95@martinez-hernandez.info,Real Estate Tech,11-50,cold_email,qualified,2025-08-04,,no_response
led_01125,,Joshua,Roach,Jackson-Daniel,jeffreyhubbard@white.biz,HR Tech,201-500,cold_email,qualified,2026-02-13,,budget_constraint
led_01126,usr_0428,John,Jacobs,James Tech,cruzamber@johnson-black.com,HR Tech,11-50,linkedin,converted,2026-03-19,2026-04-09,
led_01127,,Morgan,Davis,"Savage, Kim and Davis",emilyevans@kim-lewis.com,SaaS / Software,11-50,cold_email,qualified,2025-04-16,,budget_constraint
led_01128,,Bryan,Powers,"Evans, Casey and Tapia",samantharivas@burton.com,Real Estate Tech,11-50,referral,demo_booked,2025-11-26,,no_show
led_01129,,Courtney,Bauer,"Baker, Griffin and Peters",jack62@chapman.biz,Education Tech,11-50,cold_email,demo_booked,2026-04-02,,no_show
led_01130,usr_0053,Tracy,Adams,Flores-Fernandez,edwardreyes@mccarthy.biz,Real Estate Tech,11-50,linkedin,converted,2025-06-01,2025-07-01,
led_01131,,Eric,Jones,"Hunter, Guerrero and Taylor",michaelgraham@wright.com,Cybersecurity,500+,inbound,qualified,2025-03-30,,budget_constraint
led_01132,,Jason,Long,"Montgomery, Perez and Chambers",hcastillo@mendez.com,SaaS / Software,201-500,referral,new,2025-05-05,,no_response
led_01133,usr_0461,Allison,Baker,Boyd Digital Ltd,nancy86@mays.biz,SaaS / Software,51-200,cold_email,converted,2025-07-16,2025-08-08,
led_01134,usr_0065,Kayla,Lee,Atkinson HQ,xgarcia@snow.com,Marketing / AdTech,1-10,cold_email,converted,2026-02-11,2026-03-04,
led_01135,,Patrick,Robinson,"Lloyd, Williams and Douglas",lfox@williams.biz,SaaS / Software,51-200,paid_ad,demo_booked,2025-09-06,,chose_competitor
led_01136,,Miranda,Ellis,Beasley LLC,ochambers@waters.com,Cybersecurity,51-200,inbound,qualified,2026-01-16,,budget_constraint
led_01137,,Kimberly,King,Paul-Henry,staylor@gonzales.net,Logistics,51-200,cold_call,qualified,2025-05-12,,no_response
led_01138,,Kathryn,Collins,Fuentes-Roach,yspencer@knight-yates.org,SaaS / Software,1-10,inbound,demo_booked,2025-11-30,,not_ready
led_01139,,Steven,Kennedy,Rodriguez-Taylor,amberhart@nicholson-hunt.com,Cybersecurity,51-200,inbound,qualified,2025-07-18,,wrong_icp
led_01140,,Carol,Guzman,Shannon-Young,katherinenewman@copeland-collins.com,Real Estate Tech,500+,inbound,qualified,2026-01-27,,no_response
led_01141,usr_0363,Alexandria,Miller,Lopez Ventures Ltd,robinrussell@malone-camacho.com,Logistics,201-500,cold_call,converted,2025-10-23,2025-11-24,
led_01142,,Elizabeth,Ward,Ibarra Inc,tylerblevins@martinez.com,Healthcare Tech,51-200,cold_call,qualified,2025-06-24,,budget_constraint
led_01143,usr_0344,Melissa,James,Snyder-Gray,egarcia@curtis.com,Education Tech,51-200,paid_ad,converted,2026-01-31,2026-02-10,
led_01144,,Karen,Esparza,Payne and Sons,bellelizabeth@hodge.biz,Cybersecurity,11-50,linkedin,qualified,2026-02-23,,no_response
led_01145,,Shannon,Brown,Watts-Smith,patrick19@nelson.org,Education Tech,11-50,paid_ad,qualified,2025-10-25,,no_response
led_01146,usr_0139,Michelle,Bell,"Schultz, Schmidt and Lee",michael23@thomas.com,Real Estate Tech,1-10,linkedin,converted,2025-12-30,2026-01-24,
led_01147,,Gregory,Hawkins,Taylor-Soto,kylejohnston@perry.biz,Education Tech,201-500,cold_call,demo_booked,2025-10-19,,not_ready
led_01148,,Heather,Long,Mercer-Carroll,christy54@richards.org,Healthcare Tech,1-10,inbound,qualified,2025-04-27,,wrong_icp
led_01149,,Margaret,Sharp,Nelson-Shaffer,suttongary@thomas.info,HR Tech,1-10,cold_email,qualified,2025-09-27,,no_response
led_01150,,Christy,Scott,Decker Ltd,taylorwilliam@freeman.com,Cybersecurity,1-10,referral,new,2025-04-30,,no_response
led_01151,,Kevin,Harris,Salazar-Buck,michelle34@stafford.biz,Healthcare Tech,1-10,inbound,demo_booked,2025-12-13,,chose_competitor
led_01152,,Zachary,Peterson,"Francis, Davies and Anderson",oschultz@flores-anderson.com,HR Tech,500+,inbound,new,2025-12-28,,duplicate
led_01153,,Michele,Scott,Blair-Harvey,fordrobert@powell-quinn.com,Marketing / AdTech,1-10,cold_call,demo_booked,2025-07-22,,chose_competitor
led_01154,,Kristen,Sawyer,Burke-Rhodes,diane12@franklin-davis.org,Fintech,1-10,linkedin,qualified,2026-03-14,,budget_constraint
led_01155,,Nicholas,Duffy,West PLC,victoria29@cole-rodriguez.info,E-commerce,11-50,linkedin,qualified,2025-08-21,,wrong_icp
led_01156,usr_0155,Monica,Hicks,Murray-Campbell,ashaw@montoya.com,SaaS / Software,11-50,linkedin,converted,2025-12-19,2026-01-09,
led_01157,usr_0355,Janet,Martinez,Stokes Solutions Inc,bradmiller@graham.org,E-commerce,11-50,linkedin,converted,2025-07-15,2025-08-21,
led_01158,,Mark,Ramos,Lynch LLC,amiller@osborne.com,Logistics,201-500,referral,new,2025-11-01,,no_response
led_01159,,Stephen,Cooper,"Wilson, Garner and Phelps",rgamble@roach.com,Marketing / AdTech,11-50,referral,qualified,2025-07-14,,budget_constraint
led_01160,,Brian,Coffey,Lawrence PLC,hkennedy@payne.com,Logistics,1-10,inbound,qualified,2026-02-08,,no_response
led_01161,,Christina,James,"Harper, Johnson and Roman",ramirezlisa@green.com,Marketing / AdTech,11-50,cold_email,qualified,2026-02-20,,no_response
led_01162,,Robert,Cohen,Phillips Inc,matthew80@torres-frazier.biz,Marketing / AdTech,51-200,cold_call,qualified,2026-02-26,,wrong_icp
led_01163,,Michael,Williams,"Nelson, Vega and Harris",jacobevans@young.info,Marketing / AdTech,51-200,linkedin,new,2025-05-14,,duplicate
led_01164,,Lauren,Henry,Robinson LLC,carlos76@jones.com,Logistics,51-200,referral,qualified,2025-08-02,,no_response
led_01165,,Nicole,Keller,"Love, Carter and Berger",phampton@chavez.info,Healthcare Tech,1-10,linkedin,qualified,2026-03-11,,budget_constraint
led_01166,,James,Rodriguez,"Harmon, Garner and Little",andrewhernandez@adams.com,HR Tech,51-200,cold_call,qualified,2025-04-15,,no_response
led_01167,,Troy,Baird,Gonzalez-Payne,dennis41@stewart-brown.com,Healthcare Tech,11-50,paid_ad,demo_booked,2026-01-06,,not_ready
led_01168,,Caleb,Garza,"Stevens, Gonzalez and Doyle",jamessmith@powell-bennett.com,SaaS / Software,11-50,referral,new,2026-04-11,,no_response
led_01169,,Lance,Wong,Weaver-Ford,donald30@sullivan.com,Fintech,201-500,cold_email,demo_booked,2025-04-06,,chose_competitor
led_01170,,Kimberly,Evans,Thompson-Abbott,tammyreed@sandoval-thomas.com,Education Tech,11-50,paid_ad,new,2026-01-15,,no_response
led_01171,,Eric,Bishop,Williams PLC,hjones@salazar.org,Real Estate Tech,500+,referral,new,2025-10-27,,duplicate
led_01172,,James,Moore,"Salazar, Sutton and Vazquez",tuckerrobin@henry-mitchell.com,Cybersecurity,11-50,cold_email,new,2025-08-28,,wrong_icp
led_01173,,Alexander,Kemp,Miller PLC,lindapearson@house.com,Cybersecurity,51-200,inbound,qualified,2026-03-06,,budget_constraint
led_01174,,Vanessa,Rodriguez,"Turner, Alvarez and Foster",ireid@woodard.org,Education Tech,51-200,inbound,demo_booked,2026-03-07,,chose_competitor
led_01175,,Andrew,Jennings,"Stephens, Warren and Watson",bhobbs@thomas-fisher.info,Education Tech,51-200,referral,qualified,2025-06-08,,chose_competitor
led_01176,,Kenneth,Foster,"Hughes, Wilson and Carter",murphylori@bailey.com,Real Estate Tech,11-50,referral,qualified,2025-09-27,,wrong_icp
led_01177,,Joseph,Coleman,"Marshall, Carpenter and Meyer",austinfrank@vincent.org,Logistics,11-50,linkedin,qualified,2025-05-19,,wrong_icp
led_01178,,Emily,Boyer,Morrow Ltd,nolandoris@owen-austin.biz,Cybersecurity,11-50,cold_email,qualified,2026-01-08,,wrong_icp
led_01179,,Ashley,Carter,Miranda Ltd,cnichols@smith.com,Cybersecurity,51-200,cold_call,demo_booked,2025-04-16,,no_show
led_01180,,Michael,Foster,Wolfe Ltd,brandireed@lewis.biz,HR Tech,51-200,linkedin,demo_booked,2025-12-04,,budget_constraint
led_01181,,Mary,Clark,"Stone, Henry and Baker",ortegasteven@cohen-padilla.com,Fintech,51-200,cold_email,demo_booked,2025-04-19,,no_show
led_01182,,Pam,James,"Perez, Wolfe and Morris",qfoster@mays.info,HR Tech,500+,linkedin,new,2025-09-05,,no_response
led_01183,usr_0465,Billy,Brandt,Gutierrez AI,jwhite@webb.biz,Fintech,11-50,inbound,converted,2026-03-13,2026-03-21,
led_01184,,Peter,Jackson,Torres-Campbell,robertstone@ross.com,Cybersecurity,11-50,linkedin,qualified,2026-02-23,,chose_competitor
led_01185,,Jeffrey,Franklin,"Smith, Fields and Todd",bcastro@mendez.org,E-commerce,51-200,cold_email,qualified,2025-05-30,,budget_constraint
led_01186,usr_0298,Robin,Ruiz,Jones Digital Ltd,bishopfrank@bowen-fuller.com,HR Tech,11-50,cold_call,converted,2025-04-21,2025-05-20,
led_01187,,Elizabeth,Jenkins,Johnson PLC,drogers@gallagher.org,Real Estate Tech,51-200,inbound,qualified,2025-08-30,,chose_competitor
led_01188,,William,Smith,Davis-Edwards,kimberlycampbell@coleman-hogan.com,Education Tech,11-50,cold_call,qualified,2025-10-15,,no_response
led_01189,,Jason,Daniel,Lopez-Cook,kfoster@serrano.com,Real Estate Tech,1-10,referral,demo_booked,2025-07-24,,no_show
led_01190,usr_0158,Elizabeth,Johnston,Perry Tech,pshaw@vang-brooks.com,Logistics,51-200,cold_email,converted,2025-12-20,2026-02-17,
led_01191,,Traci,Johnson,Burns-Jones,andrew22@johnson.com,HR Tech,201-500,paid_ad,new,2025-03-24,,no_response
led_01192,,Renee,Trevino,"Kelley, Smith and Huang",emichael@cooper.biz,Healthcare Tech,201-500,cold_email,demo_booked,2025-10-30,,not_ready
led_01193,,Katie,Bates,Mclaughlin-Fisher,samanthahoffman@gallagher.com,Healthcare Tech,11-50,cold_email,qualified,2025-08-24,,chose_competitor
led_01194,,Ronald,Kim,Velasquez-Hernandez,odavis@ruiz-miller.biz,E-commerce,51-200,referral,new,2025-08-20,,duplicate
led_01195,,John,Watts,Moss LLC,billaustin@gill-underwood.com,Education Tech,1-10,cold_email,qualified,2025-07-16,,chose_competitor
led_01196,,Jordan,Martin,Wade Inc,nglass@cook.com,HR Tech,11-50,cold_email,qualified,2026-03-12,,budget_constraint
led_01197,usr_0109,Paul,Hopkins,Mcdonald AI,taylortammy@ramsey.net,Healthcare Tech,11-50,referral,converted,2025-11-25,2025-12-13,
led_01198,,Allison,Bird,"Baker, Johnson and Jordan",lrobertson@hendrix.com,Fintech,1-10,referral,demo_booked,2025-09-21,,not_ready
